step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k12020,12020,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238334394,238338642,4248,36042,14109,,,0,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.0,GEGLU,0,0,0,0,0
0,k12021,12021,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238340090,238344378,4288,36042,14109,14109,,1,,-1,,,,,,,
0,k12022,12022,aten::dropout,aten::dropout,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238381081,238386872,5791,14110,0,14110,,1,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.1,Dropout,0,0,0,0,0
0,k12023,12023,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238407771,238415095,7324,14113,0,14113,,1,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.2,Linear,13109760,1,1,0,0
0,k12024,12024,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238428089,238437977,9888,14116,0,14116,,1,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.2,Linear,13109760,1,1,0,0
0,k12025,12025,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238467863,238473153,5290,36058,14117,,,0,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.2,Linear,13109760,1,1,0,0
0,k12026,12026,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238474325,238480627,6302,36060,14117,,,0,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.2,Linear,13109760,1,1,0,0
0,k12027,12027,Memset (Device),Memset (Device),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238475450,238476154,704,36058,14117,14117,,1,,-1,,,,,,,
0,k12028,12028,ampere_fp16_s16816gemm_fp16_128x64_ldg8_relu_f2f_stages_32x6_tn,ampere_fp16_s16816gemm_fp16_128x64_ldg8_relu_f2f_stages_32x6_tn,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238481626,238510747,29121,36060,14117,14117,,1,,-1,,,,,,,
0,k12029,12029,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238494022,238510814,16792,14118,0,14118,,1,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9.ff.net.2,Linear,13109760,1,1,0,0
0,k12030,12030,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238531552,238536392,4840,36070,14119,,,0,,-1,unet.up_blocks.0.attentions.0.transformer_blocks.9,BasicTransformerBlock,0,0,0,0,0
0,k12031,12031,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238537819,238539131,1312,36070,14119,14119,,1,,-1,,,,,,,
0,k12032,12032,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238576777,238583570,6793,14122,0,14122,,1,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12033,12033,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238595963,238602084,6121,14125,0,14125,,1,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12034,12034,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238628834,238629205,371,36089,14126,,,0,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12035,12035,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238630377,238635216,4839,36091,14126,,,0,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12036,12036,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238635437,238639825,4388,36092,14126,,,0,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12037,12037,Memset (Device),Memset (Device),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238637467,238638300,833,36091,14126,14126,,1,,-1,,,,,,,
0,k12038,12038,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238641371,238653916,12545,36092,14126,14126,,1,,-1,,,,,,,
0,k12039,12039,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238665032,238671124,6092,14127,0,14127,,1,,-1,unet.up_blocks.0.attentions.0.proj_out,Linear,3279360,1,1,0,0
0,k12040,12040,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238687013,238693004,5991,14129,0,14129,,1,,-1,unet.up_blocks.0.attentions.0,Transformer2DModel,0,0,0,0,0
0,k12041,12041,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238709545,238715797,6252,14131,0,14131,,1,,-1,unet.up_blocks.0.attentions.0,Transformer2DModel,0,0,0,0,0
0,k12042,12042,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238736826,238752476,15650,14135,0,14135,,1,,-1,unet.up_blocks.0.attentions.0,Transformer2DModel,0,0,0,0,0
0,k12043,12043,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238780198,238787792,7594,36105,14136,,,0,,-1,unet.up_blocks.0.attentions.0,Transformer2DModel,0,0,0,0,0
0,k12044,12044,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238788700,238792476,3776,36105,14136,14136,,1,,-1,,,,,,,
0,k12045,12045,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238818269,238821334,3065,36118,14137,,,0,,-1,unet.up_blocks.0.attentions.0,Transformer2DModel,0,0,0,0,0
0,k12046,12046,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)","void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238823068,238825117,2049,36118,14137,14137,,1,,-1,,,,,,,
0,k12047,12047,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238856340,238862181,5841,36129,14138,,,0,,-1,unet.up_blocks.0,CrossAttnUpBlock2D,0,0,0,0,0
0,k12048,12048,"void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 128, 1, 8>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)","void at::native::(anonymous namespace)::CatArrayBatchedCopy_alignedK_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 128, 1, 8>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238862653,238865405,2752,36129,14138,14138,,1,,-1,,,,,,,
0,k12049,12049,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238924077,238939265,15188,14141,0,14141,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12050,12050,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238942671,238950877,8206,14142,0,14142,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12051,12051,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238953351,238971956,18605,14143,0,14143,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12052,12052,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,238974210,238981444,7234,36156,14140,,,0,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12053,12053,"void at::native::(anonymous namespace)::RowwiseMomentsCUDAKernel<c10::Half>(long, c10::Half, c10::Half const*, c10::Half*, c10::Half*)","void at::native::(anonymous namespace)::RowwiseMomentsCUDAKernel<c10::Half>(long, c10::Half, c10::Half const*, c10::Half*, c10::Half*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,238982494,238990525,8031,36156,14140,14140,,1,,-1,,,,,,,
0,k12054,12054,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238984850,238995801,10951,14144,0,14144,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12055,12055,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,238998536,239006250,7714,14145,0,14145,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12056,12056,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239007192,239011009,3817,36172,14140,,,0,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12057,12057,"void at::native::(anonymous namespace)::ComputeFusedParamsCUDAKernel<c10::Half>(long, long, long, c10::Half const*, c10::Half const*, c10::Half const*, c10::Half const*, at::AccumulateType<c10::Half, true>::type*, at::AccumulateType<c10::Half, true>::type*)","void at::native::(anonymous namespace)::ComputeFusedParamsCUDAKernel<c10::Half>(long, long, long, c10::Half const*, c10::Half const*, c10::Half const*, c10::Half const*, at::AccumulateType<c10::Half, true>::type*, at::AccumulateType<c10::Half, true>::type*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239012222,239013854,1632,36172,14140,14140,,1,,-1,,,,,,,
0,k12058,12058,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239013945,239019886,5941,14146,0,14146,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12059,12059,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239022531,239026989,4458,14147,0,14147,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12060,12060,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239029694,239036557,6863,14148,0,14148,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12061,12061,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239040544,239048089,7545,14149,0,14149,,1,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12062,12062,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239054240,239059400,5160,36175,14140,,,0,,-1,unet.up_blocks.0.resnets.1.norm1,GroupNorm,10240,1,1,0,0
0,k12063,12063,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1} const&)::{lambda(int)#1})","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::GroupNormKernelImplInternal<c10::Half>(at::Tensor const&, at::Tensor const&, at::Tensor const&, long, long, long, long, c10::Half, at::Tensor&, at::Tensor&, at::Tensor&)::{lambda(c10::Half, float, float)#1} const&)::{lambda(int)#1})",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239060542,239063294,2752,36175,14140,14140,,1,,-1,,,,,,,
0,k12064,12064,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239121726,239127537,5811,36186,14150,,,0,,-1,unet.up_blocks.0.resnets.1.nonlinearity,SiLU,0,0,0,0,0
0,k12065,12065,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239128606,239130430,1824,36186,14150,14150,,1,,-1,,,,,,,
0,k12066,12066,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239226623,239232684,6061,36200,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12067,12067,"void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, __half const*, __half*)","void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, __half const*, __half*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239233919,239235775,1856,36200,14154,14154,,1,,-1,,,,,,,
0,k12068,12068,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239233936,239236531,2595,36202,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12069,12069,"void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, __half const*, __half*)","void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, false, true, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, __half const*, __half*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239238879,239369824,130945,36202,14154,14154,,1,,-1,,,,,,,
0,k12070,12070,cudaPeekAtLastError,cudaPeekAtLastError,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239240819,239240889,70,36204,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12071,12071,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239246169,239252391,6222,36205,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12072,12072,cudaFuncGetAttributes,cudaFuncGetAttributes,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239253593,239257009,3416,36206,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12073,12073,cudaLaunchKernelExC,cudaLaunchKernelExC,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239257360,239261087,3727,36207,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12074,12074,cudaPeekAtLastError,cudaPeekAtLastError,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239261548,239261588,40,36209,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12075,12075,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239263582,239266738,3156,36210,14154,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12076,12076,aten::view,aten::view,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239291925,239298307,6382,14156,0,14156,,1,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12077,12077,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239312653,239318815,6162,36218,14157,,,0,,-1,unet.up_blocks.0.resnets.1.conv1,Conv2d,58984960,1,1,0,0
0,k12078,12078,Memset (Device),Memset (Device),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239371008,239371360,352,36205,14154,14154,,1,,-1,,,,,,,
0,k12079,12079,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x64_stage3_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239372128,239500897,128769,36207,14154,14154,,1,,-1,,,,,,,
0,k12080,12080,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239426567,239435193,8626,36228,14158,,,0,,-1,unet.up_blocks.0.resnets.1.nonlinearity,SiLU,0,0,0,0,0
0,k12081,12081,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,3205632,1,3205632,239470549,239478193,7644,14162,0,14162,,1,,-1,unet.up_blocks.0.resnets.1.time_emb_proj,Linear,3279360,1,1,0,0
0,k12082,12082,"void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, __half const*, __half*)","void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, __half const*, __half*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239501537,239503425,1888,36210,14154,14154,,1,,-1,,,,,,,
0,k12083,12083,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1})","void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1})",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239504065,239506305,2240,36218,14157,14157,,1,,-1,,,,,,,
0,k12084,12084,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)","void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, std::array<char*, 2ul>)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,239506881,239508321,1440,36228,14158,14158,,1,,-1,,,,,,,
0,k12085,12085,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,3205632,1,3205632,239509572,239515463,5891,36245,14163,,,0,,-1,unet.up_blocks.0.resnets.1.time_emb_proj,Linear,3279360,1,1,0,0
