event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
25696,68207,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,386229.052,386229.312,0.25999999995110556,0.25999999995110556,0.25999999995110556,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17700,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25697,68209,cuLaunchKernel,,cuLaunchKernel,386230.164,386235.894,5.7299999999813735,5.7299999999813735,5.7299999999813735,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17700,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25698,68210,cudaLaunchKernel,,cudaLaunchKernel,386236.536,386239.661,3.125,3.125,3.125,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17700,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25699,68209,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),386237.324,386249.324,12.0,0,0,12.0,12.0,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25700,68210,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",386249.932,386251.308,1.3760000000474975,0,0,1.3760000000474975,1.3760000000474975,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25701,17701,aten::_unsafe_view,,aten::_unsafe_view,386259.368,386264.007,4.638999999966472,4.638999999966472,4.638999999966472,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17697,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[77,1280],[]]","[null,[1,77,1280]]",{},[],
25702,17702,aten::linear,,aten::linear,386287.3,386379.423,92.12300000002142,7.374000000068918,92.12300000002142,0.0,12.736000000033528,1,0,CPU,1161124,1161124,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[1280,2048],[]]","[null,null,null]",{},[],
25703,17703,aten::t,,aten::t,386288.733,386307.218,18.48499999998603,6.181999999971595,18.48499999998603,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17702,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048]]",[null],{},[],
25704,17704,aten::transpose,,aten::transpose,386291.078,386303.381,12.303000000014435,7.254000000015367,12.303000000014435,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17703,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[]]","[null,0,1]",{},[],
25705,17705,aten::as_strided,,aten::as_strided,386294.454,386299.503,5.048999999999069,5.048999999999069,5.048999999999069,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17704,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[],[]]","[null,[2048,1280],[1,2048],null]",{},[],
25706,17706,aten::matmul,,aten::matmul,386309.412,386375.676,66.26399999996647,11.66199999989476,66.26399999996647,0.0,12.736000000033528,1,0,CPU,1161124,1161124,-1,-1,0,2,17702,3,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[2048,1280]]","[null,null]",{},[],
25707,17707,aten::reshape,,aten::reshape,386311.616,386330.852,19.236000000033528,14.74700000003213,19.236000000033528,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17706,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
25708,17708,aten::view,,aten::view,386315.102,386319.591,4.489000000001397,4.489000000001397,4.489000000001397,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17707,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
25709,17709,aten::mm,,aten::mm,386333.186,386364.304,31.118000000016764,22.972000000008848,31.118000000016764,12.736000000033528,12.736000000033528,1,0,CPU,1161124,1161124,-1,-1,0,3,17706,3,2,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)"",""void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)""]","[11.423999999999069,1.312000000034459]",False,False,False,False,0,0,0,197120,197120,"[[77,2048],[2048,1280]]","[null,null]",{},[],
25710,68249,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,386349.196,386349.457,0.260999999998603,0.260999999998603,0.260999999998603,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17709,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25711,68251,cuLaunchKernel,,cuLaunchKernel,386350.228,386355.568,5.340000000025611,5.340000000025611,5.340000000025611,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17709,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25712,68252,cudaLaunchKernel,,cudaLaunchKernel,386355.979,386358.524,2.544999999983702,2.544999999983702,2.544999999983702,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17709,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25713,68251,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),386360.813,386372.237,11.423999999999069,0,0,11.423999999999069,11.423999999999069,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25714,17710,aten::_unsafe_view,,aten::_unsafe_view,386367.801,386372.049,4.24800000002142,4.24800000002142,4.24800000002142,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17706,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[77,1280],[]]","[null,[1,77,1280]]",{},[],
25715,68252,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",386372.909,386374.221,1.312000000034459,0,0,1.312000000034459,1.312000000034459,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25716,17711,aten::view,,aten::view,386387.117,386392.617,5.5,5.5,5.5,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[]]","[null,[1,-1,20,64]]",{},[],
25717,17712,aten::transpose,,aten::transpose,386395.994,386410.751,14.756999999983236,9.467000000004191,14.756999999983236,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[]]","[null,1,2]",{},[],
25718,17713,aten::as_strided,,aten::as_strided,386401.093,386406.383,5.289999999979045,5.289999999979045,5.289999999979045,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17712,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[],[]]","[null,[1,20,16,64],[20480,64,1280,1],null]",{},[],
25719,17714,aten::view,,aten::view,386414.588,386428.675,14.086999999999534,14.086999999999534,14.086999999999534,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,1280],[]]","[null,[1,-1,20,64]]",{},[],
25720,17715,aten::transpose,,aten::transpose,386431.46,386446.879,15.418999999994412,10.538999999989755,15.418999999994412,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[]]","[null,1,2]",{},[],
25721,17716,aten::as_strided,,aten::as_strided,386435.978,386440.858,4.880000000004657,4.880000000004657,4.880000000004657,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17715,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[],[]]","[null,[1,20,77,64],[98560,64,1280,1],null]",{},[],
25722,17717,aten::view,,aten::view,386451.117,386455.525,4.407999999995809,4.407999999995809,4.407999999995809,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,1280],[]]","[null,[1,-1,20,64]]",{},[],
25723,17718,aten::transpose,,aten::transpose,386457.919,386469.952,12.032999999995809,7.54400000005262,12.032999999995809,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[]]","[null,1,2]",{},[],
25724,17719,aten::as_strided,,aten::as_strided,386461.606,386466.095,4.488999999943189,4.488999999943189,4.488999999943189,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17718,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[],[]]","[null,[1,20,77,64],[98560,64,1280,1],null]",{},[],
25725,17720,aten::scaled_dot_product_attention,,aten::scaled_dot_product_attention,386478.668,386683.912,205.24400000000605,25.99900000001071,205.24400000000605,0.0,6.688000000023749,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,40960,-2560,"[[1,20,16,64],[1,20,77,64],[1,20,77,64],[],[],[],[],[]]","[null,null,null,null,0.0,false,null,false]",{},[],
25726,17721,aten::_scaled_dot_product_flash_attention,,aten::_scaled_dot_product_flash_attention,386487.735,386666.98,179.24499999999534,27.972000000008848,179.24499999999534,0.0,6.688000000023749,1,0,CPU,1161124,1161124,-1,-1,0,2,17720,5,0,[],[],False,False,False,False,0,0,0,43520,0,"[[1,20,16,64],[1,20,77,64],[1,20,77,64],[],[],[],[]]","[null,null,null,0.0,false,false,0.125]",{},[],
25727,17722,aten::transpose,,aten::transpose,386490.56,386502.793,12.23300000000745,7.3140000000130385,12.23300000000745,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17721,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[]]","[null,1,2]",{},[],
25728,17723,aten::as_strided,,aten::as_strided,386494.157,386499.076,4.918999999994412,4.918999999994412,4.918999999994412,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17722,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
25729,17724,aten::transpose,,aten::transpose,386504.787,386526.898,22.11099999997532,7.242999999958556,22.11099999997532,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17721,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[]]","[null,1,2]",{},[],
25730,17725,aten::as_strided,,aten::as_strided,386508.213,386523.081,14.868000000016764,14.868000000016764,14.868000000016764,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17724,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
25731,17726,aten::transpose,,aten::transpose,386529.012,386540.534,11.521999999997206,7.184000000008382,11.521999999997206,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17721,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[]]","[null,1,2]",{},[],
25732,17727,aten::as_strided,,aten::as_strided,386532.569,386536.907,4.337999999988824,4.337999999988824,4.337999999988824,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17726,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
25733,17728,aten::_flash_attention_forward,,aten::_flash_attention_forward,386546.575,386639.058,92.48300000000745,28.70200000004843,92.48300000000745,6.688000000023749,6.688000000023749,1,0,CPU,1161124,1161124,-1,-1,0,3,17721,7,1,"[""void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, false, true, false, false>(pytorch_flash::Flash_fwd_params)""]",[6.688000000023749],False,False,False,False,0,0,0,43520,0,"[[1,16,20,64],[1,77,20,64],[1,77,20,64],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[null,null,null,null,null,16,77,0.0,false,false,0.125,null,null,null,null,null,null]",{},[],
25734,17729,aten::empty_like,,aten::empty_like,386550.452,386570.29,19.837999999988824,9.137999999977183,19.837999999988824,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,1,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,16,20,64],[],[],[],[],[]]","[null,null,null,null,null,null]",{},[],
25735,17730,aten::empty_strided,,aten::empty_strided,386554.56,386565.26,10.700000000011642,10.700000000011642,10.700000000011642,0,0,1,0,CPU,1161124,1161124,-1,-1,0,5,17729,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,16,20,64],[20480,1280,64,1],5,0,null,null]",{},[],
25736,17731,aten::empty,,aten::empty,386573.465,386581.19,7.724999999976717,7.724999999976717,7.724999999976717,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,1536,1536,"[[],[],[],[],[],[]]","[[1,20,16],6,0,null,null,null]",{},[],
25737,17732,aten::empty,,aten::empty,386583.795,386591.078,7.282999999995809,7.282999999995809,7.282999999995809,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[2],29,null,null,null,null]",{},[],
25738,17733,aten::empty,,aten::empty,386593.222,386606.988,13.76600000000326,13.76600000000326,13.76600000000326,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[],29,null,null,null,null]",{},[],
25739,68293,cudaFuncSetAttribute,,cudaFuncSetAttribute,386607.96,386609.323,1.3629999999538995,1.3629999999538995,1.3629999999538995,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25740,68294,cudaLaunchKernel,,cudaLaunchKernel,386609.763,386616.556,6.793000000005122,6.793000000005122,6.793000000005122,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25741,68294,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, false, true, false, false>(pytorch_flash::Flash_fwd_params)",,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, false, true, false, false>(pytorch_flash::Flash_fwd_params)",386617.902,386624.59,6.688000000023749,0,0,6.688000000023749,6.688000000023749,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25742,17734,aten::empty,,aten::empty,386619.752,386626.765,7.01300000003539,7.01300000003539,7.01300000003539,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17728,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[[0],5,0,null,null,null]",{},[],
25743,17735,aten::transpose,,aten::transpose,386641.272,386654.196,12.923999999999069,7.815000000002328,12.923999999999069,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17721,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[]]","[null,1,2]",{},[],
25744,17736,aten::as_strided,,aten::as_strided,386645.27,386650.379,5.10899999999674,5.10899999999674,5.10899999999674,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17735,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[],[]]","[null,[1,20,16,64],[20480,64,1280,1],null]",{},[],
25745,17737,aten::transpose,,aten::transpose,386689.783,386703.779,13.995999999984633,9.045999999972992,13.995999999984633,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[]]","[null,1,2]",{},[],
25746,17738,aten::as_strided,,aten::as_strided,386694.241,386699.191,4.9500000000116415,4.9500000000116415,4.9500000000116415,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17737,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
25747,17739,aten::reshape,,aten::reshape,386708.077,386720.19,12.113000000012107,6.691999999980908,12.113000000012107,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[]]","[null,[1,-1,1280]]",{},[],
25748,17740,aten::view,,aten::view,386710.932,386716.353,5.421000000031199,5.421000000031199,5.421000000031199,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17739,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[]]","[null,[1,-1,1280]]",{},[],
25749,17741,aten::to,,aten::to,386726.301,386731.411,5.110000000044238,5.110000000044238,5.110000000044238,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[],[],[],[]]","[null,5,false,false,null]",{},[],
25750,17742,aten::linear,,aten::linear,386752.63,386839.413,86.78299999999581,15.740999999979977,86.78299999999581,0.0,7.231999999959953,1,0,CPU,1161124,1161124,-1,-1,0,1,1,4,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,16,1280],[1280,1280],[1280]]","[null,null,null]",{},[],
25751,17743,aten::view,,aten::view,386755.025,386759.433,4.407999999995809,4.407999999995809,4.407999999995809,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17742,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[]]","[null,[16,1280]]",{},[],
25752,17744,aten::t,,aten::t,386761.086,386787.395,26.309000000008382,6.632000000041444,26.309000000008382,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17742,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280]]",[null],{},[],
25753,17745,aten::transpose,,aten::transpose,386763.521,386783.198,19.676999999966938,14.957999999984168,19.676999999966938,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17744,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280],[],[]]","[null,0,1]",{},[],
25754,17746,aten::as_strided,,aten::as_strided,386766.847,386771.566,4.7189999999827705,4.7189999999827705,4.7189999999827705,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,17745,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280],[],[],[]]","[null,[1280,1280],[1,1280],null]",{},[],
25755,17747,aten::addmm,,aten::addmm,386790.902,386826.138,35.23599999997532,28.331999999994878,35.23599999997532,7.231999999959953,7.231999999959953,1,0,CPU,1161124,1161124,-1,-1,0,2,17742,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params)""]",[7.231999999959953],False,False,False,False,0,0,0,40960,40960,"[[1280],[16,1280],[1280,1280],[],[]]","[null,null,null,1,1]",{},[],
25756,68344,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,386811.18,386811.551,0.3709999999846332,0.3709999999846332,0.3709999999846332,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17747,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25757,68346,cudaMemsetAsync,,cudaMemsetAsync,386812.422,386812.673,0.2509999999892898,0.2509999999892898,0.2509999999892898,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17747,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25758,68347,cuLaunchKernel,,cuLaunchKernel,386812.883,386819.165,6.282000000006519,6.282000000006519,6.282000000006519,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17747,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25759,68347,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params),386820.335,386827.567,7.231999999959953,0,0,7.231999999959953,7.231999999959953,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25760,17748,aten::view,,aten::view,386830.246,386835.335,5.089000000036322,5.089000000036322,5.089000000036322,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17742,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[16,1280],[]]","[null,[1,16,1280]]",{},[],
25761,17749,aten::dropout,,aten::dropout,386861.153,386865.331,4.1780000000144355,4.1780000000144355,4.1780000000144355,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[],[]]","[null,0.0,false]",{},[],
25762,17750,aten::div,,aten::div,386872.034,386890.498,18.46400000003632,13.305000000051223,18.46400000003632,0.9919999999692664,0.9919999999692664,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)""]",[0.9919999999692664],False,False,False,False,0,0,0,40960,40960,"[[1,16,1280],[]]","[null,null]",{},[],
25763,68356,cudaLaunchKernel,,cudaLaunchKernel,386880.109,386885.268,5.158999999985099,5.158999999985099,5.158999999985099,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17750,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25764,68356,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",386886.32,386887.312,0.9919999999692664,0,0,0.9919999999692664,0.9919999999692664,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25765,17751,aten::add,,aten::add,386899.044,386911.467,12.423000000009779,9.467000000004191,12.423000000009779,1.0559999999823049,1.0559999999823049,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)""]",[1.0559999999823049],False,False,False,False,0,0,0,40960,40960,"[[1,16,1280],[1,16,1280],[]]","[null,null,1]",{},[],
25766,68366,cudaLaunchKernel,,cudaLaunchKernel,386903.212,386906.168,2.956000000005588,2.956000000005588,2.956000000005588,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,17751,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25767,68366,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",386907.536,386908.592,1.0559999999823049,0,0,1.0559999999823049,1.0559999999823049,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
25768,17752,aten::layer_norm,,aten::layer_norm,386970.668,387070.545,99.87699999997858,12.543999999936204,99.87699999997858,0.0,2.9760000000242144,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,40960,-1024,"[[1,16,1280],[],[1280],[1280],[],[]]","[null,[1280],null,null,1e-05,true]",{},[],
25769,17753,aten::native_layer_norm,,aten::native_layer_norm,386975.197,387062.53,87.33300000004238,30.425000000046566,87.33300000004238,2.9760000000242144,2.9760000000242144,1,0,CPU,1161124,1161124,-1,-1,0,2,17752,6,1,"[""void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<c10::Half, float, false>(int, float, c10::Half const*, c10::Half const*, c10::Half const*, float*, float*, c10::Half*)""]",[2.9760000000242144],False,False,False,False,0,0,0,41984,0,"[[1,16,1280],[],[1280],[1280],[]]","[null,[1280],null,null,1e-05]",{},[],
25770,17754,aten::empty,,aten::empty,386982.109,387003.79,21.680999999982305,21.680999999982305,21.680999999982305,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,17753,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,16,1280],5,0,null,null,0]",{},[],
