event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
2521,1114,aten::pow,,aten::pow,272107.511,272132.888,25.37699999997858,13.986000000033528,25.37699999997858,1.0559999999823049,1.0559999999823049,1,0,CPU,1710104,1710104,-1,-1,0,1,1,3,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)""]",[1.0559999999823049],False,False,False,False,0,0,0,81920,81920,"[[1,5,4096],[]]","[null,2]",{},[],
2522,1115,aten::result_type,,aten::result_type,272109.805,272113.622,3.816999999980908,3.816999999980908,3.816999999980908,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1114,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[]]","[null,2]",{},[],
2523,1116,aten::to,,aten::to,272115.826,272120.154,4.327999999979511,4.327999999979511,4.327999999979511,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1114,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[],[],[],[]]","[null,6,false,false,null]",{},[],
2524,5747,cudaLaunchKernel,,cudaLaunchKernel,272124.753,272127.999,3.245999999984633,3.245999999984633,3.245999999984633,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1114,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2525,5747,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",272129.418,272130.474,1.0559999999823049,0,0,1.0559999999823049,1.0559999999823049,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2526,1117,aten::mean,,aten::mean,272137.647,272164.207,26.55999999999767,23.413999999989755,26.55999999999767,3.232000000018161,3.232000000018161,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)""]",[3.232000000018161],False,False,False,False,0,0,0,512,512,"[[1,5,4096],[],[],[]]","[null,[-1],true,null]",{},[],
2527,5761,cudaLaunchKernel,,cudaLaunchKernel,272143.999,272147.145,3.1460000000079162,3.1460000000079162,3.1460000000079162,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1117,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2528,5761,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",272148.554,272151.786,3.232000000018161,0,0,3.232000000018161,3.232000000018161,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2529,1118,aten::add,,aten::add,272173.714,272198.711,24.99700000003213,14.527999999991152,24.99700000003213,0.9280000000144355,0.9280000000144355,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)""]",[0.9280000000144355],False,False,False,False,0,0,0,512,512,"[[1,5,1],[],[]]","[null,null,1]",{},[],
2530,5771,cudaLaunchKernel,,cudaLaunchKernel,272179.225,272189.694,10.469000000040978,10.469000000040978,10.469000000040978,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1118,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2531,5771,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",272190.539,272191.467,0.9280000000144355,0,0,0.9280000000144355,0.9280000000144355,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2532,1119,aten::rsqrt,,aten::rsqrt,272202.969,272214.711,11.742000000027474,8.406000000075437,11.742000000027474,1.0880000000470318,1.0880000000470318,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)""]",[1.0880000000470318],False,False,False,False,0,0,0,512,512,"[[1,5,1]]",[null],{},[],
2533,5781,cudaLaunchKernel,,cudaLaunchKernel,272206.987,272210.323,3.335999999952037,3.335999999952037,3.335999999952037,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1119,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2534,5781,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",272211.627,272212.715,1.0880000000470318,0,0,1.0880000000470318,1.0880000000470318,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2535,1120,aten::mul,,aten::mul,272218.749,272230.741,11.991999999969266,8.956999999994878,11.991999999969266,1.5040000000153668,1.5040000000153668,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})""]",[1.5040000000153668],False,False,False,False,0,0,0,81920,81920,"[[1,5,4096],[1,5,1]]","[null,null]",{},[],
2536,5791,cudaLaunchKernel,,cudaLaunchKernel,272223.087,272226.122,3.0349999999743886,3.0349999999743886,3.0349999999743886,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1120,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2537,5791,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",272227.371,272228.875,1.5040000000153668,0,0,1.5040000000153668,1.5040000000153668,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2538,1121,aten::to,,aten::to,272239.578,272278.34,38.7620000000461,6.912000000011176,38.7620000000461,0.0,0.992000000027474,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,5,4096],[],[],[],[]]","[null,15,false,false,null]",{},[],
2539,1122,aten::_to_copy,,aten::_to_copy,272241.952,272273.802,31.850000000034925,12.243000000074971,31.850000000034925,0.0,0.992000000027474,1,0,CPU,1710104,1710104,-1,-1,0,2,1121,2,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,5,4096],[],[],[],[],[],[]]","[null,15,null,null,null,false,null]",{},[],
2540,1123,aten::empty_strided,,aten::empty_strided,272246.701,272254.616,7.914999999979045,7.914999999979045,7.914999999979045,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1122,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,5,4096],[20480,4096,1],15,0,null,false]",{},[],
2541,1124,aten::copy_,,aten::copy_,272256.99,272268.682,11.691999999980908,8.615999999979977,11.691999999980908,0.992000000027474,0.992000000027474,1,0,CPU,1710104,1710104,-1,-1,0,3,1122,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)""]",[0.992000000027474],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[1,5,4096],[]]","[null,null,false]",{},[],
2542,5804,cudaLaunchKernel,,cudaLaunchKernel,272259.785,272262.861,3.0760000000009313,3.0760000000009313,3.0760000000009313,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1124,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2543,5804,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",272264.235,272265.227,0.992000000027474,0,0,0.992000000027474,0.992000000027474,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2544,1125,aten::mul,,aten::mul,272281.907,272306.683,24.776000000012573,21.940000000060536,24.776000000012573,2.2079999999841675,2.2079999999841675,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})""]",[2.2079999999841675],False,False,False,False,0,0,0,40960,40960,"[[4096],[1,5,4096]]","[null,null]",{},[],
2545,5815,cudaLaunchKernel,,cudaLaunchKernel,272285.954,272288.79,2.835999999952037,2.835999999952037,2.835999999952037,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1125,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2546,5815,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",272290.347,272292.555,2.2079999999841675,0,0,2.2079999999841675,2.2079999999841675,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2547,1126,aten::linear,,aten::linear,272335.457,272435.444,99.98700000002282,7.875,99.98700000002282,0.0,131.55300000001444,1,0,CPU,1710104,1710104,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,143360,0,"[[1,5,4096],[14336,4096],[]]","[null,null,null]",{},[],
2548,1127,aten::t,,aten::t,272337.11,272359.762,22.652000000001863,6.983000000007451,22.652000000001863,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1126,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096]]",[null],{},[],
2549,1128,aten::transpose,,aten::transpose,272339.635,272355.304,15.668999999994412,8.925999999977648,15.668999999994412,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1127,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096],[],[]]","[null,0,1]",{},[],
2550,1129,aten::as_strided,,aten::as_strided,272344.213,272350.956,6.743000000016764,6.743000000016764,6.743000000016764,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1128,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096],[],[],[]]","[null,[4096,14336],[1,4096],null]",{},[],
2551,1130,aten::matmul,,aten::matmul,272361.816,272431.276,69.46000000002095,22.504000000073574,69.46000000002095,0.0,131.55300000001444,1,0,CPU,1710104,1710104,-1,-1,0,2,1126,3,0,[],[],False,False,False,False,0,0,0,143360,0,"[[1,5,4096],[4096,14336]]","[null,null]",{},[],
2552,1131,aten::reshape,,aten::reshape,272364.662,272375.562,10.899999999965075,5.83099999994738,10.899999999965075,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1130,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[]]","[null,[5,4096]]",{},[],
2553,1132,aten::view,,aten::view,272366.876,272371.945,5.069000000017695,5.069000000017695,5.069000000017695,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1131,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[]]","[null,[5,4096]]",{},[],
2554,1133,aten::mm,,aten::mm,272377.596,272409.024,31.427999999956228,24.745999999984633,31.427999999956228,131.55300000001444,131.55300000001444,1,0,CPU,1710104,1710104,-1,-1,0,3,1130,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params)""]",[131.55300000001444],False,False,False,False,0,0,0,143360,143360,"[[5,4096],[4096,14336]]","[null,null]",{},[],
2555,5849,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,272395.76,272396.11,0.34999999997671694,0.34999999997671694,0.34999999997671694,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1133,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2556,5851,cudaMemsetAsync,,cudaMemsetAsync,272397.022,272397.283,0.260999999998603,0.260999999998603,0.260999999998603,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1133,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2557,5852,cuLaunchKernel,,cuLaunchKernel,272397.453,272403.524,6.070999999996275,6.070999999996275,6.070999999996275,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1133,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2558,5852,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params),272404.876,272536.429,131.55300000001444,0,0,131.55300000001444,131.55300000001444,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2559,1134,aten::_unsafe_view,,aten::_unsafe_view,272412.311,272416.939,4.628000000026077,4.628000000026077,4.628000000026077,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1130,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[5,14336],[]]","[null,[1,5,14336]]",{},[],
2560,1135,aten::silu,,aten::silu,272447.567,272464.578,17.010999999998603,11.740999999979977,17.010999999998603,1.4400000000023283,1.4400000000023283,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)""]",[1.4400000000023283],False,False,False,False,0,0,0,143360,143360,"[[1,5,14336]]",[null],{},[],
2561,5861,cudaLaunchKernel,,cudaLaunchKernel,272454.279,272459.549,5.2700000000186265,5.2700000000186265,5.2700000000186265,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1135,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2562,1136,aten::linear,,aten::linear,272479.146,272572.28,93.13400000002002,7.093000000051688,93.13400000002002,0.0,125.85700000001816,1,0,CPU,1710104,1710104,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,143360,0,"[[1,5,4096],[14336,4096],[]]","[null,null,null]",{},[],
2563,1137,aten::t,,aten::t,272480.518,272503.812,23.293999999994412,6.222000000008848,23.293999999994412,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1136,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096]]",[null],{},[],
2564,1138,aten::transpose,,aten::transpose,272482.662,272499.734,17.071999999985565,8.005000000004657,17.071999999985565,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1137,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096],[],[]]","[null,0,1]",{},[],
2565,1139,aten::as_strided,,aten::as_strided,272486.549,272495.616,9.066999999980908,9.066999999980908,9.066999999980908,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1138,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[14336,4096],[],[],[]]","[null,[4096,14336],[1,4096],null]",{},[],
2566,1140,aten::matmul,,aten::matmul,272505.826,272568.573,62.74699999997392,11.910999999963678,62.74699999997392,0.0,125.85700000001816,1,0,CPU,1710104,1710104,-1,-1,0,2,1136,3,0,[],[],False,False,False,False,0,0,0,143360,0,"[[1,5,4096],[4096,14336]]","[null,null]",{},[],
2567,1141,aten::reshape,,aten::reshape,272508.45,272518.66,10.209999999962747,5.5909999999566935,10.209999999962747,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1140,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[]]","[null,[5,4096]]",{},[],
2568,1142,aten::view,,aten::view,272510.574,272515.193,4.619000000006054,4.619000000006054,4.619000000006054,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1141,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5,4096],[]]","[null,[5,4096]]",{},[],
2569,1143,aten::mm,,aten::mm,272520.523,272556.791,36.26800000004005,31.048000000067987,36.26800000004005,125.85700000001816,125.85700000001816,1,0,CPU,1710104,1710104,-1,-1,0,3,1140,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params)""]",[125.85700000001816],False,False,False,False,0,0,0,143360,143360,"[[5,4096],[4096,14336]]","[null,null]",{},[],
2570,5895,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,272535.491,272535.812,0.3209999999962747,0.3209999999962747,0.3209999999962747,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1143,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2571,5897,cudaMemsetAsync,,cudaMemsetAsync,272536.643,272536.823,0.17999999999301508,0.17999999999301508,0.17999999999301508,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1143,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2572,5898,cuLaunchKernel,,cuLaunchKernel,272536.994,272541.713,4.7189999999827705,4.7189999999827705,4.7189999999827705,0,0,1,0,CPU,1710104,1710104,-1,-1,0,4,1143,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2573,5861,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#6}::operator()() const::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)",272537.069,272538.509,1.4400000000023283,0,0,1.4400000000023283,1.4400000000023283,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2574,5898,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8::Params),272542.893,272668.75,125.85700000001816,0,0,125.85700000001816,125.85700000001816,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2575,1144,aten::_unsafe_view,,aten::_unsafe_view,272560.518,272564.876,4.358000000007451,4.358000000007451,4.358000000007451,0,0,1,0,CPU,1710104,1710104,-1,-1,0,3,1140,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[5,14336],[]]","[null,[1,5,14336]]",{},[],
2576,1145,aten::mul,,aten::mul,272577.54,272592.808,15.268000000040047,10.990000000048894,15.268000000040047,1.3759999999892898,1.3759999999892898,1,0,CPU,1710104,1710104,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)""]",[1.3759999999892898],False,False,False,False,0,0,0,143360,143360,"[[1,5,14336],[1,5,14336]]","[null,null]",{},[],
2577,5907,cudaLaunchKernel,,cudaLaunchKernel,272583.651,272587.929,4.277999999991152,4.277999999991152,4.277999999991152,0,0,1,0,CPU,1710104,1710104,-1,-1,0,2,1145,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
2578,1146,aten::linear,,aten::linear,272607.796,272696.572,88.77600000001257,7.3030000000144355,88.77600000001257,0.0,126.2730000000447,1,0,CPU,1710104,1710104,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,5,14336],[4096,14336],[]]","[null,null,null]",{},[],
